sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:04:45.927855+00:00;P0;24.25
4962;pms5003;76;-1.261;36.782;2026-07-08T03:05:16+00:00;P2;11
4962;pms5003;76;-1.261;36.782;2026-07-08T03:05:16+00:00;P1;13
4962;pms5003;76;-1.261;36.782;2026-07-08T03:05:16+00:00;P0;9
4963;DHT22;76;-1.261;36.782;2026-07-08T03:05:18+00:00;humidity;99.9
4963;DHT22;76;-1.261;36.782;2026-07-08T03:05:18+00:00;temperature;15.8
4976;pms5003;76;-1.261;36.782;2026-07-08T03:07:51+00:00;P2;15
4976;pms5003;76;-1.261;36.782;2026-07-08T03:07:51+00:00;P1;16
4976;pms5003;76;-1.261;36.782;2026-07-08T03:07:51+00:00;P0;8
4977;DHT22;76;-1.261;36.782;2026-07-08T03:07:53+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T03:07:53+00:00;temperature;16
792;pms5003;3981;-1.269;36.819;2026-07-08T03:08:42.833613+00:00;P2;48.60
792;pms5003;3981;-1.269;36.819;2026-07-08T03:08:42.833613+00:00;P1;61.00
792;pms5003;3981;-1.269;36.819;2026-07-08T03:08:42.833613+00:00;P0;33.00
793;DHT22;3981;-1.269;36.819;2026-07-08T03:09:00.521365+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T03:09:00.521365+00:00;temperature;16.10
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:10:21.780196+00:00;P2;30.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:10:21.780196+00:00;P1;34.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:10:21.780196+00:00;P0;20.60
4931;DHT22;3981;-1.269;36.819;2026-07-08T03:10:39.269921+00:00;humidity;79.70
4931;DHT22;3981;-1.269;36.819;2026-07-08T03:10:39.269921+00:00;temperature;16.40
4962;pms5003;76;-1.261;36.782;2026-07-08T03:10:52+00:00;P2;12
4962;pms5003;76;-1.261;36.782;2026-07-08T03:10:52+00:00;P1;16
4962;pms5003;76;-1.261;36.782;2026-07-08T03:10:52+00:00;P0;9
4963;DHT22;76;-1.261;36.782;2026-07-08T03:10:54+00:00;humidity;99.9
4963;DHT22;76;-1.261;36.782;2026-07-08T03:10:54+00:00;temperature;15.7
4976;pms5003;76;-1.261;36.782;2026-07-08T03:14:10+00:00;P2;15
4976;pms5003;76;-1.261;36.782;2026-07-08T03:14:10+00:00;P1;15
4976;pms5003;76;-1.261;36.782;2026-07-08T03:14:10+00:00;P0;10
4977;DHT22;76;-1.261;36.782;2026-07-08T03:14:12+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T03:14:12+00:00;temperature;15.9
792;pms5003;3981;-1.269;36.819;2026-07-08T03:14:18.821392+00:00;P2;33.00
792;pms5003;3981;-1.269;36.819;2026-07-08T03:14:18.821392+00:00;P1;43.00
792;pms5003;3981;-1.269;36.819;2026-07-08T03:14:18.821392+00:00;P0;22.60
793;DHT22;3981;-1.269;36.819;2026-07-08T03:14:36.355113+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T03:14:36.355113+00:00;temperature;16.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:15:57.532932+00:00;P2;35.60
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:15:57.532932+00:00;P1;41.60
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:15:57.532932+00:00;P0;23.60
4931;DHT22;3981;-1.269;36.819;2026-07-08T03:16:18.459831+00:00;humidity;80.60
4931;DHT22;3981;-1.269;36.819;2026-07-08T03:16:18.459831+00:00;temperature;16.30
4962;pms5003;76;-1.261;36.782;2026-07-08T03:16:29+00:00;P2;11
4962;pms5003;76;-1.261;36.782;2026-07-08T03:16:29+00:00;P1;14
4962;pms5003;76;-1.261;36.782;2026-07-08T03:16:29+00:00;P0;8
4963;DHT22;76;-1.261;36.782;2026-07-08T03:16:31+00:00;humidity;99.9
4963;DHT22;76;-1.261;36.782;2026-07-08T03:16:31+00:00;temperature;15.7
4976;pms5003;76;-1.261;36.782;2026-07-08T03:19:46+00:00;P2;23
4976;pms5003;76;-1.261;36.782;2026-07-08T03:19:46+00:00;P1;25
4976;pms5003;76;-1.261;36.782;2026-07-08T03:19:46+00:00;P0;15
4977;DHT22;76;-1.261;36.782;2026-07-08T03:19:48+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T03:19:48+00:00;temperature;15.9
792;pms5003;3981;-1.269;36.819;2026-07-08T03:19:54.601356+00:00;P2;34.80
792;pms5003;3981;-1.269;36.819;2026-07-08T03:19:54.601356+00:00;P1;46.00
792;pms5003;3981;-1.269;36.819;2026-07-08T03:19:54.601356+00:00;P0;25.40
793;DHT22;3981;-1.269;36.819;2026-07-08T03:20:12.197711+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T03:20:12.197711+00:00;temperature;16.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:21:36.790480+00:00;P2;35.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:21:36.790480+00:00;P1;40.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:21:36.790480+00:00;P0;23.40
4962;pms5003;76;-1.261;36.782;2026-07-08T03:22:47+00:00;P2;17
4962;pms5003;76;-1.261;36.782;2026-07-08T03:22:47+00:00;P1;19
4962;pms5003;76;-1.261;36.782;2026-07-08T03:22:47+00:00;P0;10
4963;DHT22;76;-1.261;36.782;2026-07-08T03:22:49+00:00;humidity;99.9
4963;DHT22;76;-1.261;36.782;2026-07-08T03:22:49+00:00;temperature;15.7
4976;pms5003;76;-1.261;36.782;2026-07-08T03:25:23+00:00;P2;21
4976;pms5003;76;-1.261;36.782;2026-07-08T03:25:23+00:00;P1;21
4976;pms5003;76;-1.261;36.782;2026-07-08T03:25:23+00:00;P0;14
4977;DHT22;76;-1.261;36.782;2026-07-08T03:25:25+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T03:25:25+00:00;temperature;15.9
792;pms5003;3981;-1.269;36.819;2026-07-08T03:25:30.515492+00:00;P2;39.00
792;pms5003;3981;-1.269;36.819;2026-07-08T03:25:30.515492+00:00;P1;51.40
792;pms5003;3981;-1.269;36.819;2026-07-08T03:25:30.515492+00:00;P0;28.00
793;DHT22;3981;-1.269;36.819;2026-07-08T03:25:48.025372+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T03:25:48.025372+00:00;temperature;16.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:27:01.660452+00:00;P2;33.50
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:27:01.660452+00:00;P1;41.25
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:27:01.660452+00:00;P0;21.75
4931;DHT22;3981;-1.269;36.819;2026-07-08T03:27:22.082181+00:00;humidity;80.60
4931;DHT22;3981;-1.269;36.819;2026-07-08T03:27:22.082181+00:00;temperature;16.30
4962;pms5003;76;-1.261;36.782;2026-07-08T03:28:24+00:00;P2;17
4962;pms5003;76;-1.261;36.782;2026-07-08T03:28:24+00:00;P1;20
4962;pms5003;76;-1.261;36.782;2026-07-08T03:28:24+00:00;P0;11
4963;DHT22;76;-1.261;36.782;2026-07-08T03:28:26+00:00;humidity;99.9
4963;DHT22;76;-1.261;36.782;2026-07-08T03:28:26+00:00;temperature;15.6
792;pms5003;3981;-1.269;36.819;2026-07-08T03:31:06.276792+00:00;P2;36.00
792;pms5003;3981;-1.269;36.819;2026-07-08T03:31:06.276792+00:00;P1;43.60
792;pms5003;3981;-1.269;36.819;2026-07-08T03:31:06.276792+00:00;P0;26.00
793;DHT22;3981;-1.269;36.819;2026-07-08T03:31:23.787385+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T03:31:23.787385+00:00;temperature;15.80
4976;pms5003;76;-1.261;36.782;2026-07-08T03:31:41+00:00;P2;19
4976;pms5003;76;-1.261;36.782;2026-07-08T03:31:41+00:00;P1;20
4976;pms5003;76;-1.261;36.782;2026-07-08T03:31:41+00:00;P0;12
4977;DHT22;76;-1.261;36.782;2026-07-08T03:31:43+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T03:31:43+00:00;temperature;15.8
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:32:40.563603+00:00;P2;41.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:32:40.563603+00:00;P1;48.20
4930;pms5003;3981;-1.269;36.819;2026-07-08T03:32:40.563603+00:00;P0;27.00
4931;DHT22;3981;-1.269;36.819;2026-07-08T03:32:58.035827+00:00;humidity;81.00
4931;DHT22;3981;-1.269;36.819;2026-07-08T03:32:58.035827+00:00;temperature;16.20
4962;pms5003;76;-1.261;36.782;2026-07-08T03:34:00+00:00;P2;16
4962;pms5003;76;-1.261;36.782;2026-07-08T03:34:00+00:00;P1;18
4962;pms5003;76;-1.261;36.782;2026-07-08T03:34:00+00:00;P0;10
4963;DHT22;76;-1.261;36.782;2026-07-08T03:34:02+00:00;humidity;99.9
4963;DHT22;76;-1.261;36.782;2026-07-08T03:34:02+00:00;temperature;15.5
4976;pms5003;76;-1.261;36.782;2026-07-08T03:37:18+00:00;P2;21
4976;pms5003;76;-1.261;36.782;2026-07-08T03:37:18+00:00;P1;23
4976;pms5003;76;-1.261;36.782;2026-07-08T03:37:18+00:00;P0;13
4977;DHT22;76;-1.261;36.782;2026-07-08T03:37:20+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T03:37:20+00:00;temperature;15.9
792;pms5003;3981;-1.269;36.819;2026-07-08T03:41:55.932621+00:00;P2;40.00
792;pms5003;3981;-1.269;36.819;2026-07-08T03:41:55.932621+00:00;P1;47.00
792;pms5003;3981;-1.269;36.819;2026-07-08T03:41:55.932621+00:00;P0;29.00
793;DHT22;3981;-1.269;36.819;2026-07-08T03:42:13.412828+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T03:42:13.412828+00:00;temperature;15.70
4976;pms5003;76;-1.261;36.782;2026-07-08T03:42:54+00:00;P2;24
4976;pms5003;76;-1.261;36.782;2026-07-08T03:42:54+00:00;P1;24
4976;pms5003;76;-1.261;36.782;2026-07-08T03:42:54+00:00;P0;15
4977;DHT22;76;-1.261;36.782;2026-07-08T03:42:56+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T03:42:56+00:00;temperature;15.9
793;DHT22;3981;-1.269;36.819;2026-07-08T03:47:41.526902+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T03:47:41.526902+00:00;temperature;15.70
4976;pms5003;76;-1.261;36.782;2026-07-08T03:49:12+00:00;P2;30
4976;pms5003;76;-1.261;36.782;2026-07-08T03:49:12+00:00;P1;30
4976;pms5003;76;-1.261;36.782;2026-07-08T03:49:12+00:00;P0;18
4977;DHT22;76;-1.261;36.782;2026-07-08T03:49:14+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T03:49:14+00:00;temperature;16
792;pms5003;3981;-1.269;36.819;2026-07-08T03:52:59.782129+00:00;P2;35.25
792;pms5003;3981;-1.269;36.819;2026-07-08T03:52:59.782129+00:00;P1;42.50
792;pms5003;3981;-1.269;36.819;2026-07-08T03:52:59.782129+00:00;P0;24.00
4976;pms5003;76;-1.261;36.782;2026-07-08T03:54:49+00:00;P2;28
4976;pms5003;76;-1.261;36.782;2026-07-08T03:54:49+00:00;P1;28
4976;pms5003;76;-1.261;36.782;2026-07-08T03:54:49+00:00;P0;17
4977;DHT22;76;-1.261;36.782;2026-07-08T03:54:51+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T03:54:51+00:00;temperature;16.1
792;pms5003;3981;-1.269;36.819;2026-07-08T03:58:25.271270+00:00;P2;35.00
792;pms5003;3981;-1.269;36.819;2026-07-08T03:58:25.271270+00:00;P1;38.50
792;pms5003;3981;-1.269;36.819;2026-07-08T03:58:25.271270+00:00;P0;26.00
4976;pms5003;76;-1.261;36.782;2026-07-08T04:00:25+00:00;P2;25
4976;pms5003;76;-1.261;36.782;2026-07-08T04:00:25+00:00;P1;26
4976;pms5003;76;-1.261;36.782;2026-07-08T04:00:25+00:00;P0;16
4977;DHT22;76;-1.261;36.782;2026-07-08T04:00:28+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T04:00:28+00:00;temperature;16.1
792;pms5003;3981;-1.269;36.819;2026-07-08T04:03:50.141937+00:00;P2;32.00
792;pms5003;3981;-1.269;36.819;2026-07-08T04:03:50.141937+00:00;P1;39.25
792;pms5003;3981;-1.269;36.819;2026-07-08T04:03:50.141937+00:00;P0;24.00
793;DHT22;3981;-1.269;36.819;2026-07-08T04:04:07.658812+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T04:04:07.658812+00:00;temperature;17.10
793;DHT22;3981;-1.269;36.819;2026-07-08T04:09:38.274269+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T04:09:38.274269+00:00;temperature;17.70
792;pms5003;3981;-1.269;36.819;2026-07-08T04:14:56.577644+00:00;P2;32.40
792;pms5003;3981;-1.269;36.819;2026-07-08T04:14:56.577644+00:00;P1;37.80
792;pms5003;3981;-1.269;36.819;2026-07-08T04:14:56.577644+00:00;P0;24.40
792;pms5003;3981;-1.269;36.819;2026-07-08T04:20:21.457574+00:00;P2;30.60
792;pms5003;3981;-1.269;36.819;2026-07-08T04:20:21.457574+00:00;P1;32.60
792;pms5003;3981;-1.269;36.819;2026-07-08T04:20:21.457574+00:00;P0;23.00
793;DHT22;3981;-1.269;36.819;2026-07-08T04:20:41.845204+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T04:20:41.845204+00:00;temperature;18.50
793;DHT22;3981;-1.269;36.819;2026-07-08T04:26:20.716454+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T04:26:20.716454+00:00;temperature;18.70
792;pms5003;3981;-1.269;36.819;2026-07-08T04:31:41.099665+00:00;P2;29.50
792;pms5003;3981;-1.269;36.819;2026-07-08T04:31:41.099665+00:00;P1;32.50
792;pms5003;3981;-1.269;36.819;2026-07-08T04:31:41.099665+00:00;P0;21.50
793;DHT22;3981;-1.269;36.819;2026-07-08T04:31:58.597426+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T04:31:58.597426+00:00;temperature;19.40
792;pms5003;3981;-1.269;36.819;2026-07-08T04:37:16.865668+00:00;P2;32.75
792;pms5003;3981;-1.269;36.819;2026-07-08T04:37:16.865668+00:00;P1;39.50
792;pms5003;3981;-1.269;36.819;2026-07-08T04:37:16.865668+00:00;P0;23.75
792;pms5003;3981;-1.269;36.819;2026-07-08T04:42:52.610773+00:00;P2;32.60
792;pms5003;3981;-1.269;36.819;2026-07-08T04:42:52.610773+00:00;P1;36.60
792;pms5003;3981;-1.269;36.819;2026-07-08T04:42:52.610773+00:00;P0;23.60
793;DHT22;3981;-1.269;36.819;2026-07-08T04:43:10.080845+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T04:43:10.080845+00:00;temperature;21.70
4930;pms5003;3981;-1.269;36.819;2026-07-08T04:47:47.429553+00:00;P2;28.60
4930;pms5003;3981;-1.269;36.819;2026-07-08T04:47:47.429553+00:00;P1;28.60
4930;pms5003;3981;-1.269;36.819;2026-07-08T04:47:47.429553+00:00;P0;21.00
792;pms5003;3981;-1.269;36.819;2026-07-08T04:48:28.444290+00:00;P2;29.80
792;pms5003;3981;-1.269;36.819;2026-07-08T04:48:28.444290+00:00;P1;32.40
792;pms5003;3981;-1.269;36.819;2026-07-08T04:48:28.444290+00:00;P0;22.80
793;DHT22;3981;-1.269;36.819;2026-07-08T04:48:45.896001+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T04:48:45.896001+00:00;temperature;22.60
792;pms5003;3981;-1.269;36.819;2026-07-08T04:54:04.166527+00:00;P2;32.00
792;pms5003;3981;-1.269;36.819;2026-07-08T04:54:04.166527+00:00;P1;33.60
792;pms5003;3981;-1.269;36.819;2026-07-08T04:54:04.166527+00:00;P0;23.00
793;DHT22;3981;-1.269;36.819;2026-07-08T04:54:21.659616+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T04:54:21.659616+00:00;temperature;23.10
4976;pms5003;76;-1.261;36.782;2026-07-08T04:56:13+00:00;P2;22
4976;pms5003;76;-1.261;36.782;2026-07-08T04:56:13+00:00;P1;29
4976;pms5003;76;-1.261;36.782;2026-07-08T04:56:13+00:00;P0;13
4977;DHT22;76;-1.261;36.782;2026-07-08T04:56:15+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T04:56:15+00:00;temperature;16.7
4930;pms5003;3981;-1.269;36.819;2026-07-08T04:58:36.172169+00:00;P2;36.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T04:58:36.172169+00:00;P1;44.60
4930;pms5003;3981;-1.269;36.819;2026-07-08T04:58:36.172169+00:00;P0;24.60
4931;DHT22;3981;-1.269;36.819;2026-07-08T04:58:53.650664+00:00;humidity;59.60
4931;DHT22;3981;-1.269;36.819;2026-07-08T04:58:53.650664+00:00;temperature;23.10
792;pms5003;3981;-1.269;36.819;2026-07-08T04:59:40.173721+00:00;P2;33.20
792;pms5003;3981;-1.269;36.819;2026-07-08T04:59:40.173721+00:00;P1;43.20
792;pms5003;3981;-1.269;36.819;2026-07-08T04:59:40.173721+00:00;P0;23.20
4976;pms5003;76;-1.261;36.782;2026-07-08T05:01:50+00:00;P2;19
4976;pms5003;76;-1.261;36.782;2026-07-08T05:01:50+00:00;P1;20
4976;pms5003;76;-1.261;36.782;2026-07-08T05:01:50+00:00;P0;13
4977;DHT22;76;-1.261;36.782;2026-07-08T05:01:52+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T05:01:52+00:00;temperature;16.7
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:04:14.818704+00:00;P2;36.50
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:04:14.818704+00:00;P1;45.50
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:04:14.818704+00:00;P0;26.00
792;pms5003;3981;-1.269;36.819;2026-07-08T05:05:08.131706+00:00;P2;35.60
792;pms5003;3981;-1.269;36.819;2026-07-08T05:05:08.131706+00:00;P1;41.40
792;pms5003;3981;-1.269;36.819;2026-07-08T05:05:08.131706+00:00;P0;26.60
4976;pms5003;76;-1.261;36.782;2026-07-08T05:07:26+00:00;P2;20
4976;pms5003;76;-1.261;36.782;2026-07-08T05:07:26+00:00;P1;23
4976;pms5003;76;-1.261;36.782;2026-07-08T05:07:26+00:00;P0;15
4977;DHT22;76;-1.261;36.782;2026-07-08T05:07:28+00:00;humidity;99.9
4977;DHT22;76;-1.261;36.782;2026-07-08T05:07:28+00:00;temperature;17
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:09:39.706924+00:00;P2;35.25
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:09:39.706924+00:00;P1;40.75
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:09:39.706924+00:00;P0;26.25
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:09:57.222711+00:00;humidity;57.20
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:09:57.222711+00:00;temperature;24.30
792;pms5003;3981;-1.269;36.819;2026-07-08T05:10:32.966145+00:00;P2;33.80
792;pms5003;3981;-1.269;36.819;2026-07-08T05:10:32.966145+00:00;P1;37.40
792;pms5003;3981;-1.269;36.819;2026-07-08T05:10:32.966145+00:00;P0;24.60
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:15:22.287300+00:00;humidity;51.70
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:15:22.287300+00:00;temperature;26.60
792;pms5003;3981;-1.269;36.819;2026-07-08T05:17:36.819418+00:00;P2;34.00
792;pms5003;3981;-1.269;36.819;2026-07-08T05:17:36.819418+00:00;P1;48.00
792;pms5003;3981;-1.269;36.819;2026-07-08T05:17:36.819418+00:00;P0;25.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:20:40.496104+00:00;P2;38.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:20:40.496104+00:00;P1;44.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:20:40.496104+00:00;P0;28.00
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:20:58.066262+00:00;humidity;48.00
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:20:58.066262+00:00;temperature;27.40
793;DHT22;3981;-1.269;36.819;2026-07-08T05:23:11.526673+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T05:23:11.526673+00:00;temperature;26.70
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:26:16.336354+00:00;P2;32.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:26:16.336354+00:00;P1;36.60
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:26:16.336354+00:00;P0;22.40
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:26:33.825749+00:00;humidity;45.00
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:26:33.825749+00:00;temperature;28.70
792;pms5003;3981;-1.269;36.819;2026-07-08T05:28:29.773240+00:00;P2;38.50
792;pms5003;3981;-1.269;36.819;2026-07-08T05:28:29.773240+00:00;P1;46.25
792;pms5003;3981;-1.269;36.819;2026-07-08T05:28:29.773240+00:00;P0;28.00
793;DHT22;3981;-1.269;36.819;2026-07-08T05:28:47.303764+00:00;humidity;97.00
793;DHT22;3981;-1.269;36.819;2026-07-08T05:28:47.303764+00:00;temperature;27.50
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:31:52.322975+00:00;P2;40.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:31:52.322975+00:00;P1;47.20
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:31:52.322975+00:00;P0;28.00
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:32:09.808143+00:00;humidity;46.10
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:32:09.808143+00:00;temperature;28.10
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:37:28.112848+00:00;P2;51.40
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:37:28.112848+00:00;P1;64.60
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:37:28.112848+00:00;P0;37.00
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:37:45.660125+00:00;humidity;49.80
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:37:45.660125+00:00;temperature;25.60
792;pms5003;3981;-1.269;36.819;2026-07-08T05:39:19.284759+00:00;P2;39.75
792;pms5003;3981;-1.269;36.819;2026-07-08T05:39:19.284759+00:00;P1;49.25
792;pms5003;3981;-1.269;36.819;2026-07-08T05:39:19.284759+00:00;P0;27.50
793;DHT22;3981;-1.269;36.819;2026-07-08T05:39:36.798377+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T05:39:36.798377+00:00;temperature;24.40
792;pms5003;3981;-1.269;36.819;2026-07-08T05:44:55.033997+00:00;P2;38.80
792;pms5003;3981;-1.269;36.819;2026-07-08T05:44:55.033997+00:00;P1;49.40
792;pms5003;3981;-1.269;36.819;2026-07-08T05:44:55.033997+00:00;P0;28.00
793;DHT22;3981;-1.269;36.819;2026-07-08T05:45:12.504931+00:00;humidity;99.90
793;DHT22;3981;-1.269;36.819;2026-07-08T05:45:12.504931+00:00;temperature;24.80
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:48:18.572294+00:00;P2;34.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:48:18.572294+00:00;P1;37.20
4930;pms5003;3981;-1.269;36.819;2026-07-08T05:48:18.572294+00:00;P0;23.60
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:48:38.967945+00:00;humidity;51.00
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:48:38.967945+00:00;temperature;25.30
793;DHT22;3981;-1.269;36.819;2026-07-08T05:50:37.500749+00:00;humidity;99.80
793;DHT22;3981;-1.269;36.819;2026-07-08T05:50:37.500749+00:00;temperature;24.80
4976;pms5003;76;-1.261;36.782;2026-07-08T05:52:20+00:00;P2;24
4976;pms5003;76;-1.261;36.782;2026-07-08T05:52:20+00:00;P1;24
4976;pms5003;76;-1.261;36.782;2026-07-08T05:52:20+00:00;P0;16
4977;DHT22;76;-1.261;36.782;2026-07-08T05:52:22+00:00;humidity;98.8
4977;DHT22;76;-1.261;36.782;2026-07-08T05:52:22+00:00;temperature;18.9
792;pms5003;3981;-1.269;36.819;2026-07-08T05:55:55.752610+00:00;P2;33.00
792;pms5003;3981;-1.269;36.819;2026-07-08T05:55:55.752610+00:00;P1;43.00
792;pms5003;3981;-1.269;36.819;2026-07-08T05:55:55.752610+00:00;P0;23.75
793;DHT22;3981;-1.269;36.819;2026-07-08T05:56:13.473582+00:00;humidity;98.10
793;DHT22;3981;-1.269;36.819;2026-07-08T05:56:13.473582+00:00;temperature;26.90
4976;pms5003;76;-1.261;36.782;2026-07-08T05:57:57+00:00;P2;18
4976;pms5003;76;-1.261;36.782;2026-07-08T05:57:57+00:00;P1;20
4976;pms5003;76;-1.261;36.782;2026-07-08T05:57:57+00:00;P0;11
4977;DHT22;76;-1.261;36.782;2026-07-08T05:57:59+00:00;humidity;99.4
4977;DHT22;76;-1.261;36.782;2026-07-08T05:57:59+00:00;temperature;19
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:59:21.015040+00:00;humidity;43.30
4931;DHT22;3981;-1.269;36.819;2026-07-08T05:59:21.015040+00:00;temperature;28.70
792;pms5003;3981;-1.269;36.819;2026-07-08T06:01:31.715743+00:00;P2;28.40
792;pms5003;3981;-1.269;36.819;2026-07-08T06:01:31.715743+00:00;P1;30.40
792;pms5003;3981;-1.269;36.819;2026-07-08T06:01:31.715743+00:00;P0;22.00
793;DHT22;3981;-1.269;36.819;2026-07-08T06:01:49.206617+00:00;humidity;96.80
793;DHT22;3981;-1.269;36.819;2026-07-08T06:01:49.206617+00:00;temperature;27.50
4976;pms5003;76;-1.261;36.782;2026-07-08T06:03:33+00:00;P2;18
4976;pms5003;76;-1.261;36.782;2026-07-08T06:03:33+00:00;P1;19
4976;pms5003;76;-1.261;36.782;2026-07-08T06:03:33+00:00;P0;10
4977;DHT22;76;-1.261;36.782;2026-07-08T06:03:35+00:00;humidity;98.6
4977;DHT22;76;-1.261;36.782;2026-07-08T06:03:35+00:00;temperature;19.3
4930;pms5003;3981;-1.269;36.819;2026-07-08T06:04:39.296678+00:00;P2;31.25
4930;pms5003;3981;-1.269;36.819;2026-07-08T06:04:39.296678+00:00;P1;35.00
4930;pms5003;3981;-1.269;36.819;2026-07-08T06:04:39.296678+00:00;P0;22.00
4931;DHT22;3981;-1.269;36.819;2026-07-08T06:04:56.819378+00:00;humidity;42.40
4931;DHT22;3981;-1.269;36.819;2026-07-08T06:04:56.819378+00:00;temperature;29.40
792;pms5003;3981;-1.269;36.819;2026-07-08T06:07:07.491078+00:00;P2;34.75
792;pms5003;3981;-1.269;36.819;2026-07-08T06:07:07.491078+00:00;P1;39.75
792;pms5003;3981;-1.269;36.819;2026-07-08T06:07:07.491078+00:00;P0;24.75
793;DHT22;3981;-1.269;36.819;2026-07-08T06:07:24.984731+00:00;humidity;96.20
793;DHT22;3981;-1.269;36.819;2026-07-08T06:07:24.984731+00:00;temperature;28.40
4976;pms5003;76;-1.261;36.782;2026-07-08T06:09:09+00:00;P2;13
